Date,vol,vol_lag1,vol_lag5,vol_lag10,vol_lag21,target
2017-05-05,0.07116055690657179,0.071583327104351,0.0727424592958915,0.06373175332660717,0.06827478928536301,0.07094786865403006
2017-05-08,0.07094786865403006,0.07116055690657179,0.07247206478800716,0.07381916685246961,0.06879346176066704,0.07091501255619839
2017-05-09,0.07091501255619839,0.07094786865403006,0.07175276520344472,0.07574125114862698,0.06871074669647798,0.07098219955992896
2017-05-10,0.07098219955992896,0.07091501255619839,0.07155885177442464,0.07562319430050478,0.06750592006433505,0.07136123767013873
2017-05-11,0.07136123767013873,0.07098219955992896,0.071583327104351,0.07208713972354017,0.06751727692982516,0.0694320716475704
2017-05-12,0.0694320716475704,0.07136123767013873,0.07116055690657179,0.0727424592958915,0.06790656063092554,0.06541683636339003
2017-05-15,0.06541683636339003,0.0694320716475704,0.07094786865403006,0.07247206478800716,0.06269752989278886,0.06031418421081644
2017-05-16,0.06031418421081644,0.06541683636339003,0.07091501255619839,0.07175276520344472,0.07134491399159085,0.08857847668893411
2017-05-17,0.08857847668893411,0.06031418421081644,0.07098219955992896,0.07155885177442464,0.07172703262999415,0.08904008168681134
2017-05-18,0.08904008168681134,0.08857847668893411,0.07136123767013873,0.071583327104351,0.07183298146949624,0.08749726057985645
2017-05-19,0.08749726057985645,0.08904008168681134,0.0694320716475704,0.07116055690657179,0.06305368142124493,0.08766668069764959
2017-05-22,0.08766668069764959,0.08749726057985645,0.06541683636339003,0.07094786865403006,0.06373175332660717,0.08007297928023858
2017-05-23,0.08007297928023858,0.08766668069764959,0.06031418421081644,0.07091501255619839,0.07381916685246961,0.07809637864573454
2017-05-24,0.07809637864573454,0.08007297928023858,0.08857847668893411,0.07098219955992896,0.07574125114862698,0.07941905925680184
2017-05-25,0.07941905925680184,0.07809637864573454,0.08904008168681134,0.07136123767013873,0.07562319430050478,0.07947309262045209
2017-05-26,0.07947309262045209,0.07941905925680184,0.08749726057985645,0.0694320716475704,0.07208713972354017,0.07901951042443382
